,file,flow_file,length,width,height,label
2799,/mnt/d/Datasets/hmdb51_org/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0.avi,108,320.0,240.0,23
2801,/mnt/d/Datasets/hmdb51_org/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2.avi,173,320.0,240.0,23
2806,/mnt/d/Datasets/hmdb51_org/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1.avi,149,320.0,240.0,23
2813,/mnt/d/Datasets/hmdb51_org/laugh/Glory_laugh_h_nm_np1_fr_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Glory_laugh_h_nm_np1_fr_bad_4.avi,88,432.0,240.0,23
2816,/mnt/d/Datasets/hmdb51_org/laugh/Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1.avi,132,320.0,240.0,23
2818,/mnt/d/Datasets/hmdb51_org/laugh/Laughing_for_Skype_laugh_u_cm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Laughing_for_Skype_laugh_u_cm_np1_fr_goo_0.avi,252,320.0,240.0,23
2821,/mnt/d/Datasets/hmdb51_org/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_1.avi,467,320.0,240.0,23
2823,/mnt/d/Datasets/hmdb51_org/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_3.avi,276,320.0,240.0,23
2832,/mnt/d/Datasets/hmdb51_org/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_0.avi,290,348.0,240.0,23
2833,/mnt/d/Datasets/hmdb51_org/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_1.avi,141,348.0,240.0,23
2835,/mnt/d/Datasets/hmdb51_org/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_0.avi,293,320.0,240.0,23
2839,/mnt/d/Datasets/hmdb51_org/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_1.avi,276,320.0,240.0,23
2844,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1.avi,197,320.0,240.0,23
2847,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11.avi,208,312.0,240.0,23
2848,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12.avi,80,312.0,240.0,23
2850,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14.avi,136,312.0,240.0,23
2852,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5.avi,214,312.0,240.0,23
2855,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9.avi,250,312.0,240.0,23
2858,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.avi,174,312.0,240.0,23
2859,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.avi,236,312.0,240.0,23
2860,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4.avi,132,312.0,240.0,23
2866,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2.avi,361,320.0,240.0,23
2868,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_1.avi,617,320.0,240.0,23
2870,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0.avi,410,320.0,240.0,23
2872,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2.avi,262,320.0,240.0,23
2873,/mnt/d/Datasets/hmdb51_org/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0.avi,259,320.0,240.0,23
2875,/mnt/d/Datasets/hmdb51_org/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2.avi,147,320.0,240.0,23
2879,/mnt/d/Datasets/hmdb51_org/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_2.avi,195,320.0,240.0,23
2880,/mnt/d/Datasets/hmdb51_org/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0.avi,131,320.0,240.0,23
2881,/mnt/d/Datasets/hmdb51_org/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1.avi,191,320.0,240.0,23
2884,/mnt/d/Datasets/hmdb51_org/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2.avi,118,320.0,240.0,24
2885,/mnt/d/Datasets/hmdb51_org/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0.avi,70,320.0,240.0,24
2892,/mnt/d/Datasets/hmdb51_org/pick/Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5.avi,79,432.0,240.0,24
2897,/mnt/d/Datasets/hmdb51_org/pick/Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_2.avi,81,348.0,240.0,24
2900,/mnt/d/Datasets/hmdb51_org/pick/David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pick/David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1.avi,92,320.0,240.0,24
2901,/mnt/d/Datasets/hmdb51_org/pick/Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0.avi,81,320.0,240.0,24
2904,/mnt/d/Datasets/hmdb51_org/pick/Die_Pfandpiraten_Doku_pick_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Die_Pfandpiraten_Doku_pick_f_cm_np1_le_med_0.avi,79,436.0,240.0,24
2905,/mnt/d/Datasets/hmdb51_org/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_cm_np1_le_med_0.avi,80,320.0,240.0,24
2907,/mnt/d/Datasets/hmdb51_org/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3.avi,80,320.0,240.0,24
2912,/mnt/d/Datasets/hmdb51_org/pick/Eco-Tex_picks_up_Trash_pick_f_cm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Eco-Tex_picks_up_Trash_pick_f_cm_np1_ri_med_0.avi,80,320.0,240.0,24
2917,/mnt/d/Datasets/hmdb51_org/pick/Fishing_For_People_pick_f_cm_np2_le_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Fishing_For_People_pick_f_cm_np2_le_med_4.avi,107,424.0,240.0,24
2918,/mnt/d/Datasets/hmdb51_org/pick/Fishing_For_People_pick_f_cm_np2_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Fishing_For_People_pick_f_cm_np2_ri_med_1.avi,80,424.0,240.0,24
2919,/mnt/d/Datasets/hmdb51_org/pick/Fishing_For_People_pick_f_nm_np2_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Fishing_For_People_pick_f_nm_np2_ba_med_0.avi,81,424.0,240.0,24
2928,/mnt/d/Datasets/hmdb51_org/pick/IamLegendII_pick_u_cm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pick/IamLegendII_pick_u_cm_np1_fr_med_2.avi,51,576.0,240.0,24
2934,/mnt/d/Datasets/hmdb51_org/pick/Magic_Boys-_Der_Portmonai_Trick_pick_l_nm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Magic_Boys-_Der_Portmonai_Trick_pick_l_nm_np1_ri_med_0.avi,79,292.0,240.0,24
2935,/mnt/d/Datasets/hmdb51_org/pick/Mushroom_search_pick_f_cm_np2_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Mushroom_search_pick_f_cm_np2_le_med_0.avi,131,320.0,240.0,24
2936,/mnt/d/Datasets/hmdb51_org/pick/M_ll_sammeln_pick_f_cm_np1_fr_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/M_ll_sammeln_pick_f_cm_np1_fr_bad_0.avi,108,320.0,240.0,24
2937,/mnt/d/Datasets/hmdb51_org/pick/nameunknown256kb_pick_u_nm_np1_le_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pick/nameunknown256kb_pick_u_nm_np1_le_med_2.avi,113,320.0,240.0,24
2940,/mnt/d/Datasets/hmdb51_org/pick/NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_f_cm_np3_ba_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/pick/NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_f_cm_np3_ba_bad_1.avi,81,320.0,240.0,24
2951,/mnt/d/Datasets/hmdb51_org/pick/pick_up_trash_says_yeti_pick_f_cm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/pick_up_trash_says_yeti_pick_f_cm_np1_ri_med_0.avi,82,320.0,240.0,24
2953,/mnt/d/Datasets/hmdb51_org/pick/Pick_Up_Your_Trash!_pick_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Pick_Up_Your_Trash!_pick_f_cm_np1_le_med_0.avi,80,320.0,240.0,24
2956,/mnt/d/Datasets/hmdb51_org/pick/Prelinger_ActYourA1949_pick_u_nm_np1_ri_med_14.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Prelinger_ActYourA1949_pick_u_nm_np1_ri_med_14.avi,82,352.0,240.0,24
2958,/mnt/d/Datasets/hmdb51_org/pick/Prelinger_HabitPat1954_pick_u_nm_np1_le_med_9.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Prelinger_HabitPat1954_pick_u_nm_np1_le_med_9.avi,112,352.0,240.0,24
2961,/mnt/d/Datasets/hmdb51_org/pick/prelinger_they_grow_up_so_fast_1_pick_f_nm_np1_fr_med_10.avi,/mnt/d/Datasets/hmdb51_org_img/pick/prelinger_they_grow_up_so_fast_1_pick_f_nm_np1_fr_med_10.avi,79,352.0,240.0,24
2965,/mnt/d/Datasets/hmdb51_org/pick/RushHour2_pick_u_nm_np1_le_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/pick/RushHour2_pick_u_nm_np1_le_med_7.avi,106,576.0,240.0,24
2968,/mnt/d/Datasets/hmdb51_org/pick/Sixthsense_pick_h_nm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Sixthsense_pick_h_nm_np1_fr_goo_1.avi,55,416.0,240.0,24
2971,/mnt/d/Datasets/hmdb51_org/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ri_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ri_med_3.avi,81,332.0,240.0,24
2972,/mnt/d/Datasets/hmdb51_org/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np2_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np2_ba_med_2.avi,132,332.0,240.0,24
2973,/mnt/d/Datasets/hmdb51_org/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_l_cm_np1_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_l_cm_np1_ba_med_1.avi,81,332.0,240.0,24
2975,/mnt/d/Datasets/hmdb51_org/pick/ThePerfectScore_pick_u_nm_np1_ba_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/pick/ThePerfectScore_pick_u_nm_np1_ba_goo_3.avi,51,448.0,240.0,24
2981,/mnt/d/Datasets/hmdb51_org/pick/Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_pick_f_cm_np1_fr_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_pick_f_cm_np1_fr_goo_3.avi,53,320.0,240.0,24
2984,/mnt/d/Datasets/hmdb51_org/pick/Wallet_Trick_pick_f_cm_np1_ri_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Wallet_Trick_pick_f_cm_np1_ri_bad_3.avi,80,320.0,240.0,24
2985,/mnt/d/Datasets/hmdb51_org/pick/Wallet_Trick_pick_f_cm_np2_fr_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/pick/Wallet_Trick_pick_f_cm_np2_fr_bad_1.avi,82,320.0,240.0,24
2991,/mnt/d/Datasets/hmdb51_org/pour/Bartender_of_America_Bartending_School_pour_u_cm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Bartender_of_America_Bartending_School_pour_u_cm_np1_fr_med_2.avi,101,320.0,240.0,25
2994,/mnt/d/Datasets/hmdb51_org/pour/Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_3.avi,82,320.0,240.0,25
2995,/mnt/d/Datasets/hmdb51_org/pour/Bartender_School_Students_Practice_pour_u_cm_np6_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Bartender_School_Students_Practice_pour_u_cm_np6_le_med_0.avi,127,320.0,240.0,25
3002,/mnt/d/Datasets/hmdb51_org/pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_0.avi,95,320.0,240.0,25
3007,/mnt/d/Datasets/hmdb51_org/pour/Bottoms_Up_-_Bartending_Lesson__Licor_43_Dreamsicle_pour_u_nm_np2_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Bottoms_Up_-_Bartending_Lesson__Licor_43_Dreamsicle_pour_u_nm_np2_fr_goo_0.avi,230,320.0,240.0,25
3011,/mnt/d/Datasets/hmdb51_org/pour/Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_2.avi,80,320.0,240.0,25
3012,/mnt/d/Datasets/hmdb51_org/pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_0.avi,109,320.0,240.0,25
3020,/mnt/d/Datasets/hmdb51_org/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi,170,320.0,240.0,25
3021,/mnt/d/Datasets/hmdb51_org/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi,139,320.0,240.0,25
3024,/mnt/d/Datasets/hmdb51_org/pour/Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.avi,103,320.0,240.0,25
3029,/mnt/d/Datasets/hmdb51_org/pour/Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_0.avi,170,320.0,240.0,25
3032,/mnt/d/Datasets/hmdb51_org/pour/Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0.avi,153,320.0,240.0,25
3033,/mnt/d/Datasets/hmdb51_org/pour/How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,149,320.0,240.0,25
3035,/mnt/d/Datasets/hmdb51_org/pour/How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2.avi,243,320.0,240.0,25
3038,/mnt/d/Datasets/hmdb51_org/pour/How_to_pour_beer_pour_u_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/How_to_pour_beer_pour_u_nm_np1_fr_goo_0.avi,1063,320.0,240.0,25
3039,/mnt/d/Datasets/hmdb51_org/pour/How_to_pour_beer__eh__pour_u_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/How_to_pour_beer__eh__pour_u_nm_np1_fr_goo_0.avi,1063,320.0,240.0,25
3041,/mnt/d/Datasets/hmdb51_org/pour/How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,128,320.0,240.0,25
3046,/mnt/d/Datasets/hmdb51_org/pour/Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2.avi,121,320.0,240.0,25
3047,/mnt/d/Datasets/hmdb51_org/pour/Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,171,320.0,240.0,25
3051,/mnt/d/Datasets/hmdb51_org/pour/KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_0.avi,427,320.0,240.0,25
3061,/mnt/d/Datasets/hmdb51_org/pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1.avi,173,320.0,240.0,25
3062,/mnt/d/Datasets/hmdb51_org/pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_2.avi,133,320.0,240.0,25
3063,/mnt/d/Datasets/hmdb51_org/pour/Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_0.avi,127,320.0,240.0,25
3064,/mnt/d/Datasets/hmdb51_org/pour/Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_1.avi,93,320.0,240.0,25
3074,/mnt/d/Datasets/hmdb51_org/pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,82,180.0,240.0,25
3075,/mnt/d/Datasets/hmdb51_org/pour/Spirit_Pouring_pour_u_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Spirit_Pouring_pour_u_nm_np1_fr_goo_0.avi,152,320.0,240.0,25
3079,/mnt/d/Datasets/hmdb51_org/pour/Tea_in_Wudang_pour_u_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Tea_in_Wudang_pour_u_nm_np1_fr_med_1.avi,180,320.0,240.0,25
3084,/mnt/d/Datasets/hmdb51_org/pour/The_Pomegranate_Martini_pour_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/The_Pomegranate_Martini_pour_u_nm_np1_fr_med_0.avi,113,320.0,240.0,25
3090,/mnt/d/Datasets/hmdb51_org/pour/Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,136,320.0,240.0,25
3092,/mnt/d/Datasets/hmdb51_org/pour/Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1.avi,81,320.0,240.0,25
3094,/mnt/d/Datasets/hmdb51_org/pour/_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_1.avi,85,320.0,240.0,25
3097,/mnt/d/Datasets/hmdb51_org/pullup/100_pullups_pullup_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pullup/100_pullups_pullup_u_nm_np1_fr_med_0.avi,82,320.0,240.0,26
3108,/mnt/d/Datasets/hmdb51_org/pullup/20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/pullup/20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_4.avi,80,360.0,240.0,26
3113,/mnt/d/Datasets/hmdb51_org/pullup/20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pullup/20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_0.avi,81,320.0,240.0,26
